date,avg_wage,inflation_cpi,real_wage,unemployment_rate,average_inflation
2025-08-01,"8954,74","102,9","8702,37123420797",,
2025-08-01,"8954,74","104,1","8602,05571565802",,
2025-08-01,"8954,74","102,2","8761,97651663405",,
2025-08-01,"8954,74",100,"8954,74",,
2025-08-01,"8954,74","103,9","8618,61405197305",,
2025-09-01,"8997,49","102,2","8803,80626223092",,
2025-09-01,"8997,49",104,"8651,43269230769",,
2025-09-01,"8997,49","103,9","8659,7593840231",,
2025-09-01,"8997,49","102,9","8743,91642371234",,
2025-09-01,"8997,49",100,"8997,49",,
2025-10-01,"9036,74","100,1","9027,71228771229",,
2025-10-01,"9036,74",104,"8689,17307692308",,
2025-10-01,"9036,74","102,8","8790,60311284047",,
2025-10-01,"9036,74","102,3","8833,56793743891",,
2025-10-01,"9036,74","103,9","8697,53609239653",,
